|filename                                                    | depth     | fanout    | filesize  | disk (blk)|
|./lib/aarch64-linux-gnu/gconv/IBM851.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1148.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ANSI_X3.110.so                | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1025.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO-2022-CN.so                | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM937.so                     | 4         | 0         | 133128    | 132       |
|./lib/aarch64-linux-gnu/gconv/UTF-32.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM277.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1008_420.so                | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISIRI-3342.so                 | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1147.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO-IR-197.so                 | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/libJISX0213.so                | 4         | 0         | 133128    | 132       |
|./lib/aarch64-linux-gnu/gconv/IEC_P27-1.so                  | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP772.so                      | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM12712.so                   | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1097.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO8859-9.so                  | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO8859-14.so                 | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1137.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1399.so                    | 4         | 0         | 264200    | 260       |
|./lib/aarch64-linux-gnu/gconv/libJIS.so                     | 4         | 0         | 133128    | 132       |
|./lib/aarch64-linux-gnu/gconv/HP-ROMAN9.so                  | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP1250.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/VISCII.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/libGB.so                      | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1161.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM856.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/EUC-CN.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO8859-8.so                  | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM423.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP771.so                      | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM5347.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP775.so                      | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP1258.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM290.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM256.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP1255.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM803.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/KOI-8.so                      | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1133.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1026.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1145.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO8859-16.so                 | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM935.so                     | 4         | 0         | 133128    | 132       |
|./lib/aarch64-linux-gnu/gconv/EUC-JP.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO8859-9E.so                 | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM297.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO8859-5.so                  | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM943.so                     | 4         | 0         | 133128    | 132       |
|./lib/aarch64-linux-gnu/gconv/DEC-MCS.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-AT-DE.so               | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO-2022-KR.so                | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ARMSCII-8.so                  | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM273.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/GREEK7-OLD.so                 | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM9030.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-FR.so                  | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1371.so                    | 4         | 0         | 133128    | 132       |
|./lib/aarch64-linux-gnu/gconv/IBM278.so                     | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM9448.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM4909.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1146.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO8859-3.so                  | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1141.so                    | 4         | 0         | 67592     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM904.so                     | 4         | 0         | 67592     | 68        |
