|filename                                                    | depth     | fanout    | filesize  | disk (blk)|
|./lib/aarch64-linux-gnu/gconv/IBM875.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/SJIS.so                       | 4         | 0         | 132968    | 132       |
|./lib/aarch64-linux-gnu/gconv/HP-THAI8.so                   | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EUC-KR.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1364.so                    | 4         | 0         | 198504    | 196       |
|./lib/aarch64-linux-gnu/gconv/IBM1163.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP1257.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM864.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM420.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-AT-DE-A.so             | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-IT.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM933.so                     | 4         | 0         | 132968    | 132       |
|./lib/aarch64-linux-gnu/gconv/gconv-modules                 | 4         | 0         | 3916      | 4         |
|./lib/aarch64-linux-gnu/gconv/IBM862.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO-IR-209.so                 | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1155.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/T.61.so                       | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EUC-JP-MS.so                  | 4         | 0         | 132968    | 132       |
|./lib/aarch64-linux-gnu/gconv/MACINTOSH.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/GREEK-CCITT.so                | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/EBCDIC-US.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/INIS-8.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1142.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/UNICODE.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP1251.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM4899.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/NATS-DANO.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1132.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM866NAV.so                  | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM891.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1157.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM870.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO_2033.so                   | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/UHC.so                        | 4         | 0         | 132968    | 132       |
|./lib/aarch64-linux-gnu/gconv/IBM918.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO_11548-1.so                | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM1162.so                    | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM037.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/IBM274.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/CP1253.so                     | 4         | 0         | 67432     | 68        |
|./lib/aarch64-linux-gnu/gconv/ISO_10367-BOX.so              | 4         | 0         | 67432     | 68        |
